periode,nama_dosen,mata_kuliah,program studi,kategori_komentar,komentar,label_sentimen,comment_length_chars,komentar_cleaned,word_count,sentiment_model_label_raw,sentiment_model_score,sentiment_label,label
2024-2,SIROJUL MUNIR,pemrograman web 2,teknik informatika,kritik & saran,"terkadang mahasiswa memiliki kendala teknis saat praktikum, yang membutuhkan bimbingan langsung, saran jika memungkinkan memberikan kelas atau jam bimbingan yang lebih untuk membantu dalam mahasiswa menguasai atau mengerti kendala yang terjadi.",,244,terkadang mahasiswa memiliki kendala teknis saat praktikum yang membutuhkan bimbingan langsung saran jika memungkinkan memberikan kelas atau jam bimbingan yang lebih untuk membantu dalam mahasiswa menguasai atau mengerti kendala yang terjadi,31,LABEL_0,0.6749356389045715,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,teori bahasa dan otomata,teknik informatika,open question,Kurangnya praktikum sampai susah dimengerti,,43,kurangnya praktikum sampai susah dimengerti,5,LABEL_0,0.9877545237541199,negatif,0
2024-2,Armiati,bahasa inggris 1,teknik informatika,kritik & saran,Semangatt terus ibuuuu,,22,semangatt terus ibuuuu,3,LABEL_1,0.9421679973602295,positif,1
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,open question,saran saya harus ada game di pertangahan matakuliah agar tidak boring dan mengantuk,,83,saran saya harus ada game di pertangahan matakuliah agar tidak boring dan mengantuk,13,LABEL_0,0.8953932523727417,negatif,0
2024-2,NASRUL,pengantar basis data,bisnis digital,kritik & saran,"Akan lebih baik jika diberikan lebih banyak contoh kasus nyata, seperti bagaimana basis data digunakan dalam bisnis, toko online, atau aplikasi sehari-hari.",,156,akan lebih baik jika diberikan lebih banyak contoh kasus nyata seperti bagaimana basis data digunakan dalam bisnis toko online atau aplikasi sehari hari,23,LABEL_1,0.6074268817901611,positif,1
2024-2,EFRIZAL ZAIDA,keamanan komputer dan jaringan,teknik informatika,kritik & saran,"Terima kasih kepada dosen atas penyampaian materi yang jelas dan penuh semangat. Kuliah ini sangat menambah wawasan saya Agar lebih optimal, mungkin bisa ditambahkan sesi diskusi atau studi kasus agar mahasiswa lebih aktif dan paham penerapan materinya Semoga ke depannya perkuliahan ini makin menarik dan bermanfaat. Terima kasih atas dedikasi Bapak dosen",,356,terima kasih kepada dosen atas penyampaian materi yang jelas dan penuh semangat kuliah ini sangat menambah wawasan saya agar lebih optimal mungkin bisa ditambahkan sesi diskusi atau studi kasus agar mahasiswa lebih aktif dan paham penerapan materinya semoga ke depannya perkuliahan ini makin menarik dan bermanfaat terima kasih atas dedikasi bapak dosen,52,LABEL_1,0.9727569222450256,positif,1
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,Pertahankan struktur materi yang jelas,,38,pertahankan struktur materi yang jelas,5,LABEL_0,0.6083310842514038,negatif,0
2024-2,REZA MAULANA,cloud computing,sistem informasi,open question,lebih di update lagi perkembangan pembelajaran nya,,50,lebih di update lagi perkembangan pembelajaran nya,7,LABEL_1,0.6438260674476624,positif,1
2024-2,SALMAN EL FARISI,pemrograman web 2,teknik informatika,open question,Mata kuliah ini berguna untuk mempelajari lebih dalam mengenai pemrograman dan sudah cukup baik,,95,mata kuliah ini berguna untuk mempelajari lebih dalam mengenai pemrograman dan sudah cukup baik,14,LABEL_1,0.9546834826469421,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,kritik & saran,"Menurut saya, dosen mata kuliah ini udah luar biasa banget dalam mengajar. Cara mengajarnya jelas, dan selalu terbuka buat diskusi atau pertanyaan dari mahasiswa. Dosen juga selalu berusaha bikin suasana kelas jadi nyaman dan seru, jadi kita tidak merasa tertekan saat belajar. Saya pribadi tidak punya kritik, karena menurut saya semua udah dilakukan dengan sangat baik.",,371,menurut saya dosen mata kuliah ini udah luar biasa banget dalam mengajar cara mengajarnya jelas dan selalu terbuka buat diskusi atau pertanyaan dari mahasiswa dosen juga selalu berusaha bikin suasana kelas jadi nyaman dan seru jadi kita tidak merasa tertekan saat belajar saya pribadi tidak punya kritik karena menurut saya semua udah dilakukan dengan sangat baik,56,LABEL_1,0.9412194490432739,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,kritik & saran,Alhamdulillah tidak ada,,23,alhamdulillah tidak ada,3,LABEL_0,0.7415088415145874,negatif,0
2024-2,HENRY SAPTONO,pemrosesan terdistribusi,teknik informatika,open question,Sangat seru mengajarnya,,23,sangat seru mengajarnya,3,LABEL_1,0.9674321413040161,positif,1
2024-1,ZAKI IMADUDDIN,pengolahan citra,teknik informatika,kritik & saran,Dosen memberikan kesempatan kepada mahasiswa dalam berkontribusi dalam penelitian dan pembelajaran yang mudah dipahami,,118,dosen memberikan kesempatan kepada mahasiswa dalam berkontribusi dalam penelitian dan pembelajaran yang mudah dipahami,14,LABEL_1,0.9642238020896912,positif,1
2024-2,REZA MAULANA,cloud computing,teknik informatika,kritik & saran,tidak ada penjelasannya kalo dosen jelasin mudah di tangkap oleh mahasiswanya,,77,tidak ada penjelasannya kalo dosen jelasin mudah di tangkap oleh mahasiswanya,11,LABEL_0,0.9556388258934021,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,open question,"Saran nya, semoga mata kuliah ini bisa lebih membantu mahasiswa untuk belajar di jaringan komputer ini",,102,saran nya semoga mata kuliah ini bisa lebih membantu mahasiswa untuk belajar di jaringan komputer ini,16,LABEL_1,0.9203375577926636,positif,1
2024-1,IMAM HAROMAIN,big data,teknik informatika,open question,"saya harap setiap pertemuan diberikan beberapa video penjelasan dari beberapa sumber tentang materi hari itu, agar kami mahasiswa yang mudah belajar dengan metode visual bisa lebih memahami materi tersebut dan membandingkan apakah ada perbedaan terkait isi dari materi tersebut antara yang sudah disampaikan dosen dengan beberapa sumber yang lain",,346,saya harap setiap pertemuan diberikan beberapa video penjelasan dari beberapa sumber tentang materi hari itu agar kami mahasiswa yang mudah belajar dengan metode visual bisa lebih memahami materi tersebut dan membandingkan apakah ada perbedaan terkait isi dari materi tersebut antara yang sudah disampaikan dosen dengan beberapa sumber yang lain,49,LABEL_1,0.7193984985351562,positif,1
2024-1,AHMAD RIO ADRIANSYAH,natural language preprocessing,teknik informatika,kritik & saran,Terimakasih untuk pak Rio yang selama ini telah memberikan ilmu yang banyak kepada saya dan semoga bisa berguna dan bermanfaat bagi saya kedepannya,,147,terimakasih untuk pak rio yang selama ini telah memberikan ilmu yang banyak kepada saya dan semoga bisa berguna dan bermanfaat bagi saya kedepannya,23,LABEL_1,0.9850937128067017,positif,1
2024-1,AHMAD RIO ADRIANSYAH,matematika komputer,teknik informatika,open question,"Banyakin game, quiz atau pertanyaan ke mahasiswa pasti lebih menarik",,68,banyakin game quiz atau pertanyaan ke mahasiswa pasti lebih menarik,10,LABEL_1,0.9315200448036194,positif,1
2024-1,EFRIZAL ZAIDA,keamanan web,teknik informatika,open question,Untuk Mata Kuliah Kemanan Web ini menurut saya mungkin perlu ditingkatkan lagi dalam interaksinya dengan para Mahasiswa,,119,untuk mata kuliah kemanan web ini menurut saya mungkin perlu ditingkatkan lagi dalam interaksinya dengan para mahasiswa,17,LABEL_1,0.7093520164489746,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,open question,semangat teruss pak,,19,semangat teruss pak,3,LABEL_1,0.9384381175041199,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,open question,"mata kuliah sistem operasi sangat seru, lumayan bisa dengan mudah dipahami walau terkadang ada yang susah juga",,110,mata kuliah sistem operasi sangat seru lumayan bisa dengan mudah dipahami walau terkadang ada yang susah juga,17,LABEL_1,0.9788278937339783,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,kritik & saran,sudah cukup baik,,16,sudah cukup baik,3,LABEL_1,0.904906690120697,positif,1
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,open question,"Masukan nya untuk mata kuliah ini mungkin akan lebih seru jika praktikum nya diperbanyak lagi, saran untuk kampus fasilitas praktikum nya mungkin bisa di tambah lagi",,165,masukan nya untuk mata kuliah ini mungkin akan lebih seru jika praktikum nya diperbanyak lagi saran untuk kampus fasilitas praktikum nya mungkin bisa di tambah lagi,26,LABEL_1,0.754447340965271,positif,1
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,open question,Durasi waktu untuk menyelesaikan project akhir menurut saya masih singkat.,,74,durasi waktu untuk menyelesaikan project akhir menurut saya masih singkat,10,LABEL_0,0.9270452260971069,negatif,0
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,kritik & saran,"kurangnya interaksi antara dosen dan mahasiswa,",,47,kurangnya interaksi antara dosen dan mahasiswa,6,LABEL_0,0.9352622032165527,negatif,0
2024-1,ISHOM MUHAMMAD DREHEM,sistem manajemen keamanan informasi,teknik informatika,open question,semoga bisa lebih baik lagi,,27,semoga bisa lebih baik lagi,5,LABEL_1,0.979518711566925,positif,1
2024-1,IMAM HAROMAIN,big data,teknik informatika,open question,Terkadang kelas terkesan membosankan.,,37,terkadang kelas terkesan membosankan,4,LABEL_0,0.942875862121582,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,matematika komputer,teknik informatika,kritik & saran,Tidak ada cukup baik,,20,tidak ada cukup baik,4,LABEL_0,0.707626223564148,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,sistem informasi,kritik & saran,"Terima kasih banyak pak, atas ilmu dan pengetahuan nya, sehat sehat pak剌晶",,75,terima kasih banyak pak atas ilmu dan pengetahuan nya sehat sehat pak,12,LABEL_1,0.9917058944702148,positif,1
2024-1,NASRUL,pemrograman web 1,sistem informasi,open question,sarannya pembelajaran mudah di pahami,,37,sarannya pembelajaran mudah di pahami,5,LABEL_1,0.9858910441398621,positif,1
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,kritik & saran,"Saya sangat menyukai cara Ibu Tifanny mengajar karena materi yang disampaikan mudah dipahami dan terstruktur. Namun, saya memiliki sedikit masukan terkait penyampaian materi. Sebaiknya pembelajaran lebih menekankan pada fokus ke arah spesialisasi bahasa pemrograman. Misalnya, jika sebelumnya sudah belajar JavaScript, maka pendalaman materi bisa diarahkan lebih dalam pada JavaScript saja. Hal ini karena perpindahan dari JavaScript ke Java cukup sulit, sehingga terkadang mahasiswa bingung harus fokus pada bahasa yang mana. Dengan memberikan penekanan pada satu bahasa secara lebih mendalam, saya yakin pemahaman mahasiswa akan menjadi lebih baik dan dapat diaplikasikan secara optimal. Terima kasih atas perhatian Ibu dalam mendukung proses belajar kami!",,758,saya sangat menyukai cara ibu tifanny mengajar karena materi yang disampaikan mudah dipahami dan terstruktur namun saya memiliki sedikit masukan terkait penyampaian materi sebaiknya pembelajaran lebih menekankan pada fokus ke arah spesialisasi bahasa pemrograman misalnya jika sebelumnya sudah belajar javascript maka pendalaman materi bisa diarahkan lebih dalam pada javascript saja hal ini karena perpindahan dari javascript ke java cukup sulit sehingga terkadang mahasiswa bingung harus fokus pada bahasa yang mana dengan memberikan penekanan pada satu bahasa secara lebih mendalam saya yakin pemahaman mahasiswa akan menjadi lebih baik dan dapat diaplikasikan secara optimal terima kasih atas perhatian ibu dalam mendukung proses belajar kami,102,LABEL_1,0.8851979970932007,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,open question,"Mata kuliah dasar ini cukup, hanya saja tidak banyak challange real praktik dunia kerja. sehingga sangat amat disayangkan.",,122,mata kuliah dasar ini cukup hanya saja tidak banyak challange real praktik dunia kerja sehingga sangat amat disayangkan,18,LABEL_0,0.928348183631897,negatif,0
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,open question,Overall sangat sangat baik dalam menyampaikan materi &amp; mahasiswa dapat dengan mudah memahaminya,,99,overall sangat sangat baik dalam menyampaikan materi amp mahasiswa dapat dengan mudah memahaminya,13,LABEL_1,0.9313567280769348,positif,1
2024-2,NASRUL,basis data,teknik informatika,open question,pembelajaran yang terbilang masih mudah namun banyak mahasiswa yang menyepelekan hal tersebut uang membuat jadi kelas tidak kondusif,,132,pembelajaran yang terbilang masih mudah namun banyak mahasiswa yang menyepelekan hal tersebut uang membuat jadi kelas tidak kondusif,18,LABEL_0,0.8550508618354797,negatif,0
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,kritik & saran,"Saran dari saya mungkin tidak ada karena apa yang telah disampaikan oleh dosen sangat baik dan jelas, mudah untuk di pahami tapi aga sulit untuk di contohkan dalam kehidupan sehari hari.",,186,saran dari saya mungkin tidak ada karena apa yang telah disampaikan oleh dosen sangat baik dan jelas mudah untuk di pahami tapi aga sulit untuk di contohkan dalam kehidupan sehari hari,31,LABEL_0,0.6052454710006714,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,open question,"Materi sudah cukup relevan dengan bidang studi, tetapi perlu diperbarui sesuai perkembangan terbaru di dunia industri atau penelitian",,133,materi sudah cukup relevan dengan bidang studi tetapi perlu diperbarui sesuai perkembangan terbaru di dunia industri atau penelitian,18,LABEL_0,0.7782756686210632,negatif,0
2024-1,Maulana Fakih Latief,sistem operasi,sistem informasi,kritik & saran,Semoga bisa berkembang dan lebih baik lagi ke depannya,,54,semoga bisa berkembang dan lebih baik lagi ke depannya,9,LABEL_1,0.9871934056282043,positif,1
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,kritik & saran,Saat menjelaskan lebih seru lagi dan pembawaan nya lebih asik lagi,,66,saat menjelaskan lebih seru lagi dan pembawaan nya lebih asik lagi,11,LABEL_1,0.9434908032417297,positif,1
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,open question,Sangat bermanfaat dan berguna untuk karir kedepannya,,52,sangat bermanfaat dan berguna untuk karir kedepannya,7,LABEL_1,0.9924045205116272,positif,1
2024-2,TIFANNY NABARIAN,tata kelola teknologi informasi,sistem informasi,kritik & saran,Semoga lebih baik lagi untuk kedepannya,,39,semoga lebih baik lagi untuk kedepannya,6,LABEL_1,0.9814789295196533,positif,1
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,open question,Semoga dengan adanya mata kuliah ini bisa memberikan manfaat dan menambah pengetahuan saya di dunia kerja nanti,,111,semoga dengan adanya mata kuliah ini bisa memberikan manfaat dan menambah pengetahuan saya di dunia kerja nanti,17,LABEL_1,0.9621953964233398,positif,1
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,open question,"Semoga saya bisa lebih memahami mata kuliah ini, karena saya kadang kurang paham sama penjelasannya karena terlalu cepat dalam menjelaskannya, Terima kasih.",,156,semoga saya bisa lebih memahami mata kuliah ini karena saya kadang kurang paham sama penjelasannya karena terlalu cepat dalam menjelaskannya terima kasih,22,LABEL_1,0.8867505788803101,positif,1
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,open question,Untuk materi bagus dan diperlengkapi kembali,,44,untuk materi bagus dan diperlengkapi kembali,6,LABEL_1,0.960911750793457,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,sistem informasi,kritik & saran,dalam penjelasan mungkin lebih pelan lagi dan lebih detail lagi pak,,67,dalam penjelasan mungkin lebih pelan lagi dan lebih detail lagi pak,11,LABEL_0,0.7769026756286621,negatif,0
2024-2,TIFANNY NABARIAN,manajemen proyek,teknik informatika,open question,Kelasnya jangan digabung.,,25,kelasnya jangan digabung,3,LABEL_0,0.9613485336303711,negatif,0
2024-2,NASRUL,basis data,sistem informasi,kritik & saran,"Ketika ada error dalam praktikum, terkadang penjelasannya kurang detail tentang akar masalah dan bagaimana cara troubleshooting-nya.",,132,ketika ada error dalam praktikum terkadang penjelasannya kurang detail tentang akar masalah dan bagaimana cara troubleshooting nya,17,LABEL_0,0.9754576683044434,negatif,0
2024-2,NASRUL,basis data,sistem informasi,kritik & saran,"Dosen telah menyampaikan materi dengan cukup jelas dan runtut. Namun, alangkah lebih baik jika saat menjelaskan praktik (coding atau query) dilakukan secara perlahan dan disertai penjelasan langkah demi langkah. Memberikan studi kasus sederhana atau latihan proyek kecil juga dapat membantu pemahaman mahasiswa. Terima kasih atas dedikasi dan semangat dosen dalam membimbing kami selama perkuliahan.",,399,dosen telah menyampaikan materi dengan cukup jelas dan runtut namun alangkah lebih baik jika saat menjelaskan praktik coding atau query dilakukan secara perlahan dan disertai penjelasan langkah demi langkah memberikan studi kasus sederhana atau latihan proyek kecil juga dapat membantu pemahaman mahasiswa terima kasih atas dedikasi dan semangat dosen dalam membimbing kami selama perkuliahan,54,LABEL_1,0.8366639018058777,positif,1
2024-2,SALMAN EL FARISI,pemrograman web 2,teknik informatika,kritik & saran,semoga pembelajaran kedepanya dapat lebih baik lagi,,51,semoga pembelajaran kedepanya dapat lebih baik lagi,7,LABEL_1,0.9757248163223267,positif,1
2024-1,ADITYA PUTRA,incident response,teknik informatika,kritik & saran,kalo bisa pak dosen masuk ke kelas,,34,kalo bisa pak dosen masuk ke kelas,7,LABEL_0,0.9527440071105957,negatif,0
2024-2,EFRIZAL ZAIDA,keamanan komputer dan jaringan,teknik informatika,open question,Mungkin harus ada praktikum,,27,mungkin harus ada praktikum,4,LABEL_0,0.8988873958587646,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,open question,mata kuliah ini saya sukai karena seru apalgi jika diiringi langsung dengan prakteknya,,86,mata kuliah ini saya sukai karena seru apalgi jika diiringi langsung dengan prakteknya,13,LABEL_1,0.9430218935012817,positif,1
